run_dir,output_path,best_val_loss,best_epoch,n_params,loss_recon,loss_kl_lat,loss_kl_mix,loss_smooth,loss_ent,loss_align,loss_l1,MSE,RMSE,MAE,Pearson,Spearman,CCC,Cosine,JSD,Hellinger,EMD
W.2025-11-05_113831.6f8773ca,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_113831.6f8773ca,0.3174893856048584,236,63172,0.1,0.01,2.0,0.1,-0.2,0.0,0.0,0.015246697463573296,0.12347751804913029,0.07861244100703013,0.9066047033109926,0.7493601580012353,0.9417423006167012,0.9543779726848108,0.05085022563066925,0.23350173658504508,0.06765730934379961
W.2025-11-05_114022.d69e7403,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114022.d69e7403,0.3139607608318329,358,63172,0.2,0.05,0.0,0.1,-0.05,0.1,0.001,0.12044060595971545,0.3470455387405455,0.29173018409749546,0.2988943032529127,0.22604877863413445,0.17640631724858585,0.6407255486274104,0.27200069757259876,0.5944428300999802,0.24532507474710494
W.2025-11-05_114045.973c87d4,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114045.973c87d4,0.17698213458061218,117,63172,0.1,0.001,1.0,0.1,-0.05,0.1,0.0001,0.02763317576237817,0.16623229458314703,0.12774704477641877,0.8727474798527324,0.7232974252264645,0.8673163123242621,0.9259368221816988,0.09215958384255055,0.34134798696057406,0.11515833268954927
W.2025-11-05_114101.aa6148cf,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114101.aa6148cf,0.10242161154747009,150,63172,0.05,0.01,2.0,0.2,0.0,0.5,0.001,0.09722276881094308,0.311805658721812,0.25471445621155137,0.6573407738982524,0.617678980528893,0.34256894375253566,0.7434927282594367,0.22672075129909997,0.5348863050061069,0.23731047805556052
W.2025-11-05_114117.b3367e73,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114117.b3367e73,0.06291641294956207,259,63172,0.05,0.01,0.0,0.1,0.0,0.1,0.0,0.14704374016894547,0.38346282762341577,0.3222251661201295,-0.1367368083550058,-0.11069174728855463,-0.0076509000622310185,0.5267654769238416,0.3182492731499624,0.6377183564664975,0.24908989832010414
W.2025-11-05_114135.e98cd611,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114135.e98cd611,0.1263004094362259,188,63172,0.1,0.01,0.0,0.05,0.0,0.5,0.0,0.1374829597872769,0.37078694662471184,0.3117000325105108,-0.056577899465247904,-0.019650689168802055,0.03611491274750961,0.5707451899516623,0.3006341033001114,0.6192290657959435,0.2613097880955048
W.2025-11-05_114152.6a0f92ad,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114152.6a0f92ad,0.30031678080558777,176,63172,0.1,0.01,0.0,0.0,-0.1,0.5,0.0,0.282541376284054,0.5315462127454714,0.38012820392745034,-0.04805278538402234,0.20311909039356793,-0.09881431640507282,0.29995232724447946,0.4163389660855269,0.6939122895605306,0.09878245724533438
W.2025-11-05_114212.e1e381d7,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114212.e1e381d7,0.3227188289165497,170,63172,0.2,0.01,2.0,0.2,-0.05,0.5,0.001,0.08805372503723939,0.2967384791988383,0.24284491909258163,0.6874991866133019,0.6049170073428332,0.4132714262442809,0.772502446198014,0.20973646423253992,0.5138434163733712,0.2309377819436001
W.2025-11-05_114228.600eb144,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114228.600eb144,0.28808456659317017,232,63172,0.2,0.01,0.0,0.1,-0.1,0.1,0.0,0.19187237387717804,0.4380323890732032,0.3385502494190874,0.07656569872862475,-0.06084173577592665,0.09101903900916211,0.44898255543358634,0.35789099762722565,0.6603561366360572,0.15787548188762443
W.2025-11-05_114300.c0e54004,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114300.c0e54004,0.36172544956207275,229,63172,0.1,0.05,2.0,0.0,-0.1,0.1,0.001,0.08833418858986525,0.29721068047744387,0.2434516932408772,0.6776980767995974,0.5876096608896183,0.4147592995704737,0.7674223268840402,0.21296569296359433,0.5196507167473899,0.22493579020541432
W.2025-11-05_114321.36d95ab7,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114321.36d95ab7,0.13585296273231506,353,63172,0.05,0.05,1.0,0.0,-0.05,0.0,0.0001,0.12105240542729749,0.347925861969612,0.28746081538255863,0.24031814614816624,0.25539456550559103,0.17876118468731642,0.6387973441288692,0.2685866721734695,0.5829257049417749,0.2404808190478604
W.2025-11-05_114228.94232600,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114228.94232600,0.2722466289997101,500,60503,0.1,0.01,0.0,0.2,-0.1,0.0,0.0001,0.048876608064377,0.2210805465534609,0.07130348601922423,0.1683660760990952,0.060547338327385146,0.18824018357167652,0.22707758746268994,0.5364748396420774,0.8149672605485343,0.032757525033439205
W.2025-11-05_114340.5784fa63,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114340.5784fa63,0.19856642186641693,421,63172,0.05,0.01,2.0,0.0,-0.1,0.0,0.001,0.022473123446546235,0.1499103847188254,0.08386031155711912,0.8617850634631934,0.7322915313678966,0.9144304538154427,0.9274153243618039,0.05752308920665724,0.2365235599969105,0.0698098207557946
W.2025-11-05_114400.bd548136,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114400.bd548136,0.2606578469276428,188,63172,0.2,0.05,2.0,0.2,0.0,0.5,0.0,0.12689897298307137,0.35622882110108856,0.29706827228698945,0.2678530922303973,0.259354323017429,0.09878687525903215,0.6220198506336463,0.28022221407526415,0.5971370139956472,0.26951696694664956
W.2025-11-05_114416.0df75eda,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114416.0df75eda,0.3513721227645874,296,63172,0.2,0.01,1.0,0.05,-0.1,0.5,0.001,0.09758587210439575,0.3123873750720342,0.2605994825334608,0.4822293955586251,0.39395619826111783,0.34255015597010735,0.7274753160196854,0.2311871982002321,0.5413596717317968,0.23680315577569772
W.2025-11-05_114438.a68a3b5a,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114438.a68a3b5a,0.14756235480308533,85,63172,0.05,0.001,0.0,0.0,-0.1,0.1,0.0001,0.3420986767744202,0.5848920214658602,0.4066342170845397,-0.059858629368012936,0.03939480658204329,-0.11250321591616697,0.24573487999996724,0.48676518968507926,0.7717376472997706,0.08585962451506318
W.2025-11-05_114454.aef02b7c,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114454.aef02b7c,0.21228013932704926,306,63172,0.1,0.01,0.5,0.0,-0.1,0.1,0.0,0.05339175691299121,0.23106656381439356,0.16986242541070068,0.7609423255244236,0.6624662749071661,0.7194474525985538,0.8593231049279211,0.13573647399505792,0.3977056558809771,0.15140639934279299
W.2025-11-05_114519.4a99dc38,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114519.4a99dc38,0.2346029281616211,119,63172,0.05,0.01,2.0,0.05,-0.1,0.1,0.001,0.06129540558264836,0.2475790895504876,0.19508253503753914,0.7332714614280161,0.6409162749918801,0.6415474267396665,0.8369956212003711,0.16026682495328068,0.44973393317420735,0.1786617952478884
W.2025-11-05_114535.a79a6bab,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114535.a79a6bab,0.22425784170627594,105,63172,0.2,0.001,0.5,0.05,0.0,0.1,0.0,0.05948217887477955,0.24388968587207527,0.1992511248615422,0.759455461264157,0.664689255296329,0.6439167113466263,0.8468836767502185,0.16146253526187168,0.4553700006489997,0.1820815867044078
W.2025-11-05_114549.cb5dffc0,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114549.cb5dffc0,0.25303810834884644,216,63172,0.2,0.01,0.5,0.1,0.0,0.5,0.0001,0.1222900945294329,0.3497000064761694,0.29464851930368674,0.3387303338329973,0.3389740349254372,0.14017391120317094,0.6413898570681221,0.27415660697162125,0.5932176841914909,0.2620605871524338
W.2025-11-05_114607.12e68ffb,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114607.12e68ffb,0.31715697050094604,199,63172,0.2,0.05,0.5,0.0,-0.05,0.5,0.001,0.12322662607464985,0.35103650248179297,0.29398301813950906,0.28138028358769474,0.19485344669742988,0.13883584130952448,0.6364550833624311,0.27536983100348256,0.5945601948064979,0.25727389411629087
W.2025-11-05_114623.319879de,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114623.319879de,0.36059367656707764,94,63172,0.2,0.001,0.0,0.2,-0.1,0.5,0.0,0.14659178072032114,0.38287306084434974,0.2574017991837937,0.42232810257711867,0.2604314578690812,0.3967751299608608,0.6253866250926503,0.25351570311260185,0.5461562670768022,0.1361210723391042
W.2025-11-05_114639.777ebd20,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114639.777ebd20,0.26624900102615356,332,63172,0.1,0.05,0.5,0.0,-0.1,0.5,0.001,0.13442054192643577,0.36663407087508354,0.30492252118313884,0.12238337810251193,0.13191579900715794,0.05710751061059306,0.590969627582979,0.29050059612669926,0.6070198467182891,0.25942279673757646
W.2025-11-05_114700.4103b8ce,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114700.4103b8ce,0.1306677609682083,75,63172,0.1,0.001,1.0,0.1,0.0,0.0,0.001,0.07008578602672097,0.26473720181856003,0.2144950136791739,0.7005281370908444,0.5858230633415007,0.564931456086684,0.8179310155160255,0.18225897447891987,0.4830468568074054,0.19800137000781953
W.2025-11-05_114711.1da50195,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114711.1da50195,0.37764427065849304,63,63172,0.2,0.001,0.0,0.2,-0.05,0.5,0.0001,0.1697260836978377,0.4119782563410813,0.2876908060986706,0.26123848831330304,0.19417374282427058,0.23467815983588217,0.5444937850070161,0.29641977554429805,0.5800437108054671,0.13655908926558374
W.2025-11-05_114725.41796609,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114725.41796609,0.22169719636440277,69,63172,0.2,0.001,0.5,0.1,0.0,0.0,0.001,0.05923746075083598,0.24338747040642003,0.19518432905151065,0.7451705355993936,0.6379599457400865,0.6538069788589611,0.8422550123933333,0.16128830116113033,0.4520008615625477,0.1775357612181943
W.2025-11-05_114737.6d23dfe6,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114737.6d23dfe6,0.3315882682800293,141,63172,0.2,0.001,2.0,0.0,-0.1,0.5,0.001,0.03561669030821701,0.1887238466866787,0.14802308821459478,0.8515803763393845,0.7426472690654453,0.8160396498815946,0.9113236005820353,0.1055721043280838,0.3674118471801823,0.13169949311515008
W.2025-11-05_114753.5f9499b4,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114753.5f9499b4,0.2503132224082947,279,63172,0.2,0.01,0.5,0.2,0.0,0.0,0.001,0.06999214365352649,0.26456028359057693,0.21187039283824594,0.5989191047944209,0.4843039118488693,0.5855024125365571,0.8003520323571124,0.1781744468528597,0.4725607335995617,0.1863023411893988
W.2025-11-05_114816.1bf6f6c9,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_114816.1bf6f6c9,0.3226674199104309,206,63172,0.2,0.001,2.0,0.2,-0.1,0.1,0.0,0.010706339305617919,0.10347144198095394,0.06526875153047548,0.9408651372277262,0.8219439712041778,0.9577463452837482,0.9667532328206629,0.03922146946596514,0.21696356542456335,0.06059798754552154
